'Elapsed time','ECG'
043.520,-0.015	
043.530,0.005	
043.540,-0.020	
043.550,-0.025	
043.560,0.000	
043.570,-0.020	
043.580,-0.050	
043.590,-0.040	
043.600,-0.040	
043.610,-0.025	
043.620,-0.055	
043.630,-0.050	
043.640,-0.055	
043.650,-0.045	
043.660,-0.075	
043.670,-0.075	
043.680,-0.050	
043.690,-0.080	
043.700,-0.065	
043.710,-0.065	
043.720,-0.070	
043.730,-0.080	
043.740,-0.050	
043.750,-0.100	
043.760,-0.085	
043.770,-0.080	
043.780,-0.100	
043.790,-0.100	
043.800,-0.080	
043.810,-0.105	
043.820,-0.080	
043.830,-0.060	
043.840,0.000	
043.850,0.005	
043.860,0.055	
043.870,0.205	
043.880,0.140	
043.890,0.075	
043.900,0.025	
043.910,-0.025	
043.920,-0.060	
043.930,-0.190	
043.940,-0.185	
043.950,-0.205	
043.960,-0.185	
043.970,-0.220	
043.980,-0.110	
043.990,0.310	
044.000,1.195	
044.010,1.585	
044.020,0.055	
044.030,-0.745	
044.040,-0.710	
044.050,-0.420	
044.060,-0.200	
044.070,-0.145	
044.080,-0.145	
044.090,-0.170	
044.100,-0.115	
044.110,-0.140	
044.120,-0.115	
044.130,-0.110	
044.140,-0.080	
044.150,-0.065	
044.160,-0.030	
044.170,-0.025	
044.180,0.005	
044.190,0.020	
044.200,0.075	
044.210,0.075	
044.220,0.115	
044.230,0.175	
044.240,0.205	
044.250,0.195	
044.260,0.230	
044.270,0.200	
044.280,0.225	
044.290,0.210	
044.300,0.210	
044.310,0.155	
044.320,0.105	
044.330,0.070	
044.340,0.025	
044.350,0.000	
044.360,-0.005	
044.370,-0.035	
044.380,-0.045	
044.390,-0.035	
044.400,-0.030	
044.410,-0.025	
044.420,-0.015	
044.430,-0.020	
044.440,-0.025	
044.450,0.000	
044.460,-0.045	
044.470,-0.055	
044.480,-0.055	
044.490,-0.045	
044.500,-0.060	
044.510,-0.050	
044.520,-0.055	
044.530,-0.085	
044.540,-0.050	
044.550,-0.110	
044.560,-0.095	
044.570,-0.090	
044.580,-0.095	
044.590,-0.085	
044.600,-0.100	
044.610,-0.085	
044.620,-0.085	
044.630,-0.080	
044.640,-0.025	
044.650,0.050	
044.660,0.045	
044.670,0.085	
044.680,0.180	
044.690,0.140	
044.700,0.060	
044.710,-0.020	
044.720,-0.040	
044.730,-0.140	
044.740,-0.185	
044.750,-0.200	
044.760,-0.215	
044.770,-0.190	
044.780,-0.260	
044.790,0.060	
044.800,0.860	
044.810,1.490	
044.820,0.795	
044.830,-0.355	
044.840,-0.775	
044.850,-0.525	
044.860,-0.260	
044.870,-0.155	
044.880,-0.120	
044.890,-0.160	
044.900,-0.135	
044.910,-0.125	
044.920,-0.110	
044.930,-0.110	
044.940,-0.095	
044.950,-0.045	
044.960,-0.015	
044.970,-0.005	
044.980,0.025	
044.990,0.050	
045.000,0.060	
045.010,0.115	
045.020,0.160	
045.030,0.175	
045.040,0.220	
045.050,0.265	
045.060,0.225	
045.070,0.265	
045.080,0.275	
045.090,0.290	
045.100,0.250	
045.110,0.170	
045.120,0.155	
045.130,0.090	
045.140,0.045	
045.150,0.015	
045.160,-0.005	
045.170,-0.020	
045.180,-0.020	
045.190,-0.045	
045.200,-0.035	
045.210,-0.025	
045.220,-0.025	
045.230,-0.030	
045.240,-0.045	
045.250,-0.020	
045.260,-0.040	
045.270,-0.015	
045.280,-0.055	
045.290,-0.080	
045.300,-0.075	
045.310,-0.075	
045.320,-0.080	
045.330,-0.065	
045.340,-0.085	
045.350,-0.060	
045.360,-0.105	
045.370,-0.115	
045.380,-0.080	
045.390,-0.090	
045.400,-0.125	
045.410,-0.095	
045.420,-0.070	
045.430,-0.025	
045.440,0.035	
045.450,0.010	
045.460,0.120	
045.470,0.185	
045.480,0.125	
045.490,0.055	
045.500,-0.010	
045.510,-0.045	
045.520,-0.145	
045.530,-0.190	
045.540,-0.190	
045.550,-0.220	
045.560,-0.195	
045.570,-0.230	
045.580,0.035	
045.590,0.795	
045.600,1.405	
045.610,0.840	
045.620,-0.320	
045.630,-0.785	
045.640,-0.580	
045.650,-0.280	
045.660,-0.160	
045.670,-0.155	
045.680,-0.185	
045.690,-0.145	
045.700,-0.100	
045.710,-0.125	
045.720,-0.115	
045.730,-0.080	
045.740,-0.055	
045.750,-0.040	
045.760,-0.020	
045.770,0.005	
045.780,0.045	
045.790,0.065	
045.800,0.095	
045.810,0.135	
045.820,0.175	
045.830,0.225	
045.840,0.240	
045.850,0.240	
045.860,0.260	
045.870,0.280	
045.880,0.255	
045.890,0.220	
045.900,0.195	
045.910,0.155	
045.920,0.080	
045.930,0.040	
045.940,0.020	
045.950,0.005	
045.960,0.030	
045.970,-0.035	
045.980,-0.035	
045.990,0.005	
046.000,-0.015	
046.010,-0.005	
046.020,-0.015	
046.030,-0.035	
046.040,-0.010	
046.050,-0.005	
046.060,-0.020	
046.070,-0.020	
046.080,-0.025	
046.090,-0.060	
046.100,-0.050	
046.110,-0.050	
046.120,-0.065	
046.130,-0.060	
046.140,-0.045	
046.150,-0.075	
046.160,-0.060	
046.170,-0.065	
046.180,-0.075	
046.190,-0.065	
046.200,-0.075	
046.210,-0.105	
046.220,-0.085	
046.230,-0.065	
046.240,-0.075	
046.250,-0.100	
046.260,-0.105	
046.270,-0.105	
046.280,-0.065	
046.290,-0.040	
046.300,-0.005	
046.310,0.035	
046.320,0.070	
046.330,0.150	
046.340,0.175	
046.350,0.070	
046.360,0.010	
046.370,-0.025	
046.380,-0.060	
046.390,-0.175	
046.400,-0.160	
046.410,-0.210	
046.420,-0.195	
046.430,-0.205	
046.440,-0.175	
046.450,0.195	
046.460,1.100	
046.470,1.620	
046.480,0.195	
046.490,-0.655	
046.500,-0.715	
046.510,-0.475	
046.520,-0.185	
046.530,-0.165	
046.540,-0.140	
046.550,-0.140	
046.560,-0.155	
046.570,-0.135	
046.580,-0.100	
046.590,-0.095	
046.600,-0.080	
046.610,-0.075	
046.620,-0.040	
046.630,-0.025	
046.640,0.020	
046.650,0.040	
046.660,0.080	
046.670,0.085	
046.680,0.125	
046.690,0.185	
046.700,0.200	
046.710,0.225	
046.720,0.230	
046.730,0.255	
046.740,0.265	
046.750,0.280	
046.760,0.240	
046.770,0.170	
046.780,0.155	
046.790,0.110	
046.800,0.070	
046.810,0.030	
046.820,0.000	
046.830,0.000	
046.840,0.000	
046.850,0.000	
046.860,-0.005	
046.870,0.000	
046.880,0.035	
046.890,0.000	
046.900,-0.005	
046.910,-0.020	
046.920,0.000	
046.930,-0.015	
046.940,-0.025	
046.950,-0.020	
046.960,-0.055	
046.970,-0.035	
046.980,-0.040	
046.990,-0.050	
047.000,-0.050	
047.010,-0.055	
047.020,-0.060	
047.030,-0.060	
047.040,-0.060	
047.050,-0.055	
047.060,-0.070	
047.070,-0.065	
047.080,-0.090	
047.090,-0.080	
047.100,-0.080	
047.110,-0.085	
047.120,-0.080	
047.130,-0.100	
047.140,-0.080	
047.150,-0.095	
047.160,-0.110	
047.170,-0.085	
047.180,-0.110	
047.190,-0.085	
047.200,-0.095	
047.210,-0.080	
047.220,-0.045	
047.230,0.000	
047.240,0.020	
047.250,0.065	
047.260,0.185	
047.270,0.145	
047.280,0.045	
047.290,-0.020	
047.300,-0.030	
047.310,-0.125	
047.320,-0.175	
047.330,-0.175	
047.340,-0.165	
047.350,-0.185	
047.360,-0.230	
047.370,0.035	
047.380,0.765	
047.390,1.395	
047.400,0.850	
047.410,-0.245	
047.420,-0.770	
047.430,-0.615	
047.440,-0.320	
047.450,-0.170	
047.460,-0.180	
047.470,-0.160	
047.480,-0.130	
047.490,-0.135	
047.500,-0.130	
047.510,-0.095	
047.520,-0.080	
047.530,-0.065	
047.540,-0.050	
047.550,-0.030	
047.560,0.005	
047.570,0.030	
047.580,0.040	
047.590,0.085	
047.600,0.120	
047.610,0.170	
047.620,0.190	
047.630,0.190	
047.640,0.205	
047.650,0.240	
047.660,0.250	
047.670,0.230	
047.680,0.205	
047.690,0.180	
047.700,0.150	
047.710,0.105	
047.720,0.085	
047.730,0.040	
047.740,0.015	
047.750,0.000	
047.760,0.000	
047.770,-0.015	
047.780,0.000	
047.790,0.000	
047.800,0.005	
047.810,0.000	
047.820,-0.025	
047.830,-0.005	
047.840,-0.035	
047.850,-0.020	
047.860,-0.025	
047.870,-0.055	
047.880,-0.060	
047.890,-0.045	
047.900,-0.045	
047.910,-0.090	
047.920,-0.070	
047.930,-0.065	
047.940,-0.090	
047.950,-0.090	
047.960,-0.085	
047.970,-0.100	
047.980,-0.070	
047.990,-0.100	
048.000,-0.090	
048.010,-0.090	
048.020,-0.075	
048.030,-0.100	
048.040,-0.085	
048.050,-0.100	
048.060,-0.080	
048.070,-0.075	
048.080,-0.095	
048.090,-0.085	
048.100,-0.015	
048.110,0.025	
048.120,0.045	
048.130,0.120	
048.140,0.170	
048.150,0.105	
048.160,0.040	
048.170,-0.045	
048.180,-0.035	
048.190,-0.160	
048.200,-0.195	
048.210,-0.190	
048.220,-0.180	
048.230,-0.220	
048.240,-0.250	
048.250,0.150	
048.260,1.055	
048.270,1.645	
048.280,0.380	
048.290,-0.565	
048.300,-0.750	
048.310,-0.540	
048.320,-0.230	
048.330,-0.160	
048.340,-0.135	
048.350,-0.155	
048.360,-0.145	
048.370,-0.125	
048.380,-0.100	
048.390,-0.090	
048.400,-0.075	
048.410,-0.050	
048.420,-0.025	
048.430,-0.020	
048.440,0.040	
048.450,0.020	
048.460,0.060	
048.470,0.095	
048.480,0.150	
048.490,0.170	
048.500,0.205	
048.510,0.225	
048.520,0.245	
048.530,0.235	
048.540,0.255	
048.550,0.255	
048.560,0.230	
048.570,0.170	
048.580,0.135	
048.590,0.080	
048.600,0.055	
048.610,0.030	
048.620,0.000	
048.630,-0.010	
048.640,-0.040	
048.650,-0.015	
048.660,-0.020	
048.670,-0.010	
048.680,-0.015	
048.690,-0.015	
048.700,0.005	
048.710,-0.005	
048.720,-0.020	
048.730,-0.015	
048.740,-0.040	
048.750,-0.035	
048.760,-0.055	
048.770,-0.075	
048.780,-0.060	
048.790,-0.065	
048.800,-0.090	
048.810,-0.085	
048.820,-0.085	
048.830,-0.070	
048.840,-0.095	
048.850,-0.085	
048.860,-0.085	
048.870,-0.090	
048.880,-0.080	
048.890,-0.085	
048.900,-0.080	
048.910,-0.090	
048.920,-0.075	
048.930,-0.095	
048.940,-0.080	
048.950,-0.020	
048.960,0.045	
048.970,0.045	
048.980,0.100	
048.990,0.205	
049.000,0.110	
049.010,0.020	
049.020,-0.035	
049.030,-0.055	
049.040,-0.135	
049.050,-0.190	
049.060,-0.200	
049.070,-0.215	
049.080,-0.185	
049.090,-0.260	
049.100,0.030	
049.110,0.785	
049.120,1.475	
049.130,0.965	
049.140,-0.300	
049.150,-0.785	
049.160,-0.540	
049.170,-0.285	
049.180,-0.165	
049.190,-0.170	
049.200,-0.145	
049.210,-0.145	
049.220,-0.120	
049.230,-0.140	
049.240,-0.125	
049.250,-0.085	
049.260,-0.070	
049.270,-0.045	
049.280,-0.035	
049.290,-0.015	
049.300,0.015	
049.310,0.055	
049.320,0.100	
049.330,0.145	
049.340,0.160	
049.350,0.220	
049.360,0.220	
049.370,0.230	
049.380,0.235	
049.390,0.275	
049.400,0.230	
049.410,0.230	
049.420,0.180	
049.430,0.135	
049.440,0.085	
049.450,0.035	
049.460,0.015	
049.470,-0.010	
049.480,-0.010	
049.490,-0.035	
049.500,-0.010	
049.510,-0.030	
049.520,-0.050	
049.530,-0.040	
049.540,-0.015	
049.550,-0.025	
049.560,-0.005	
049.570,-0.030	
049.580,-0.020	
049.590,-0.040	
049.600,-0.045	
049.610,-0.045	
049.620,-0.065	
049.630,-0.045	
049.640,-0.070	
049.650,-0.070	
049.660,-0.070	
049.670,-0.085	
049.680,-0.070	
049.690,-0.075	
049.700,-0.115	
049.710,-0.070	
049.720,-0.080	
049.730,-0.130	
049.740,-0.095	
049.750,-0.095	
049.760,-0.085	
049.770,-0.100	
049.780,-0.055	
049.790,0.005	
049.800,0.030	
049.810,0.080	
049.820,0.200	
049.830,0.135	
049.840,0.030	
049.850,-0.010	
049.860,-0.050	
049.870,-0.145	
049.880,-0.185	
049.890,-0.195	
049.900,-0.195	
049.910,-0.200	
049.920,-0.245	
049.930,0.010	
049.940,0.760	
049.950,1.385	
049.960,0.930	
049.970,-0.225	
049.980,-0.820	
049.990,-0.635	
050.000,-0.345	
050.010,-0.135	
050.020,-0.165	
050.030,-0.155	
050.040,-0.155	
050.050,-0.130	
050.060,-0.135	
050.070,-0.085	
050.080,-0.055	
050.090,-0.070	
050.100,-0.045	
050.110,-0.015	
050.120,0.000	
050.130,0.035	
050.140,0.075	
050.150,0.090	
050.160,0.120	
050.170,0.145	
050.180,0.200	
050.190,0.245	
050.200,0.225	
050.210,0.255	
050.220,0.280	
050.230,0.250	
050.240,0.220	
050.250,0.200	
050.260,0.135	
050.270,0.085	
050.280,0.045	
050.290,0.020	
050.300,-0.015	
050.310,-0.035	
050.320,-0.020	
050.330,-0.045	
050.340,-0.020	
050.350,-0.035	
050.360,-0.040	
050.370,-0.050	
050.380,-0.045	
050.390,-0.015	
050.400,-0.045	
050.410,-0.055	
050.420,-0.040	
050.430,-0.060	
050.440,-0.050	
050.450,-0.060	
050.460,-0.080	
050.470,-0.085	
050.480,-0.070	
050.490,-0.090	
050.500,-0.080	
050.510,-0.105	
050.520,-0.095	
050.530,-0.100	
050.540,-0.100	
050.550,-0.120	
050.560,-0.075	
050.570,-0.115	
050.580,-0.105	
050.590,-0.100	
050.600,-0.110	
050.610,-0.110	
050.620,-0.110	
050.630,-0.060	
050.640,0.005	
050.650,0.015	
050.660,0.050	
050.670,0.170	
050.680,0.145	
050.690,0.050	
050.700,-0.015	
050.710,-0.015	
050.720,-0.125	
050.730,-0.200	
050.740,-0.200	
050.750,-0.205	
050.760,-0.190	
050.770,-0.240	
050.780,-0.045	
050.790,0.570	
050.800,1.330	
050.810,1.275	
050.820,-0.115	
050.830,-0.805	
050.840,-0.680	
050.850,-0.375	
050.860,-0.170	
050.870,-0.135	
050.880,-0.160	
050.890,-0.150	
050.900,-0.140	
050.910,-0.120	
050.920,-0.085	
050.930,-0.110	
050.940,-0.050	
050.950,-0.040	
050.960,0.000	
050.970,0.000	
050.980,0.045	
050.990,0.060	
051.000,0.080	
051.010,0.135	
051.020,0.170	
051.030,0.200	
051.040,0.250	
051.050,0.270	
051.060,0.265	
051.070,0.260	
051.080,0.275	
051.090,0.265	
051.100,0.215	
051.110,0.170	
051.120,0.125	
051.130,0.075	
051.140,0.050	
051.150,0.035	
051.160,0.020	
051.170,-0.010	
051.180,-0.025	
051.190,-0.020	
051.200,0.000	
051.210,0.010	
051.220,0.005	
051.230,-0.005	
051.240,0.005	
051.250,0.010	
051.260,0.000	
051.270,-0.015	
051.280,-0.045	
051.290,-0.035	
051.300,-0.035	
051.310,-0.020	
051.320,-0.055	
051.330,-0.035	
051.340,-0.035	
051.350,-0.055	
051.360,-0.060	
051.370,-0.090	
051.380,-0.070	
051.390,-0.065	
051.400,-0.055	
051.410,-0.055	
051.420,-0.075	
051.430,-0.075	
051.440,-0.070	
051.450,-0.055	
051.460,-0.070	
051.470,-0.100	
051.480,-0.085	
051.490,-0.075	
051.500,-0.075	
051.510,-0.055	
051.520,-0.090	
051.530,-0.090	
051.540,-0.055	
051.550,-0.015	
051.560,0.055	
051.570,0.050	
051.580,0.085	
051.590,0.190	
051.600,0.160	
051.610,0.065	
051.620,-0.015	
051.630,-0.015	
051.640,-0.115	
051.650,-0.170	
051.660,-0.180	
051.670,-0.180	
051.680,-0.155	
051.690,-0.220	
051.700,0.055	
051.710,0.825	
051.720,1.530	
051.730,0.960	
051.740,-0.285	
051.750,-0.765	
051.760,-0.540	
051.770,-0.260	
051.780,-0.140	
051.790,-0.140	
051.800,-0.125	
051.810,-0.135	
051.820,-0.125	
051.830,-0.105	
051.840,-0.095	
051.850,-0.075	
051.860,-0.045	
051.870,-0.030	
051.880,-0.015	
051.890,0.005	
051.900,0.030	
051.910,0.080	
051.920,0.120	
051.930,0.135	
051.940,0.160	
051.950,0.215	
051.960,0.255	
051.970,0.245	
051.980,0.260	
051.990,0.285	
052.000,0.280	
052.010,0.240	
052.020,0.190	
052.030,0.160	
052.040,0.125	
052.050,0.085	
052.060,0.040	
052.070,0.005	
052.080,0.010	
052.090,0.000	
052.100,0.000	
052.110,0.015	
052.120,0.015	
052.130,0.020	
052.140,0.015	
052.150,0.010	
052.160,0.010	
052.170,0.010	
052.180,0.000	
052.190,0.000	
052.200,0.000	
052.210,-0.030	
052.220,-0.040	
052.230,-0.040	
052.240,-0.025	
052.250,-0.035	
052.260,-0.055	
052.270,-0.055	
052.280,-0.055	
052.290,-0.045	
052.300,-0.070	
052.310,-0.065	
052.320,-0.060	
052.330,-0.060	
052.340,-0.090	
052.350,-0.075	
052.360,-0.080	
052.370,-0.070	
052.380,-0.070	
052.390,-0.060	
052.400,-0.080	
052.410,-0.085	
052.420,-0.115	
052.430,-0.090	
052.440,-0.100	
052.450,-0.090	
052.460,-0.105	
052.470,-0.095	
052.480,-0.080	
052.490,-0.020	
052.500,0.025	
052.510,0.035	
052.520,0.155	
052.530,0.155	
052.540,0.080	
052.550,0.010	
052.560,-0.050	
052.570,-0.065	
052.580,-0.170	
052.590,-0.180	
052.600,-0.200	
052.610,-0.195	
052.620,-0.220	
052.630,-0.195	
052.640,0.210	
052.650,1.145	
052.660,1.735	
052.670,0.235	
052.680,-0.665	
052.690,-0.645	
052.700,-0.395	
052.710,-0.150	
052.720,-0.175	
052.730,-0.160	
052.740,-0.170	
052.750,-0.135	
052.760,-0.140	
052.770,-0.120	
052.780,-0.130	
052.790,-0.085	
052.800,-0.085	
052.810,-0.045	
052.820,-0.020	
052.830,0.015	
052.840,0.020	
052.850,0.065	
052.860,0.090	
052.870,0.130	
052.880,0.185	
052.890,0.215	
052.900,0.230	
052.910,0.255	
052.920,0.255	
052.930,0.265	
052.940,0.260	
052.950,0.245	
052.960,0.200	
052.970,0.160	
052.980,0.085	
052.990,0.045	
053.000,0.020	
053.010,0.025	
053.020,-0.010	
053.030,-0.025	
053.040,-0.025	
053.050,-0.015	
053.060,-0.010	
053.070,-0.010	
053.080,0.000	
053.090,-0.010	
053.100,-0.005	
053.110,0.000	
053.120,-0.010	
053.130,-0.025	
053.140,-0.035	
053.150,-0.050	
053.160,-0.035	
053.170,-0.055	
053.180,-0.065	
053.190,-0.060	
053.200,-0.070	
053.210,-0.085	
053.220,-0.075	
053.230,-0.085	
053.240,-0.085	
053.250,-0.070	
053.260,-0.070	
053.270,-0.105	
053.280,-0.070	
053.290,-0.075	
053.300,-0.095	
053.310,-0.100	
053.320,-0.085	
053.330,-0.105	
053.340,-0.090	
053.350,-0.110	
053.360,-0.100	
053.370,-0.080	
053.380,-0.015	
053.390,0.035	
053.400,0.025	
053.410,0.110	
053.420,0.180	
053.430,0.120	
053.440,0.010	
053.450,-0.050	
053.460,-0.045	
053.470,-0.175	
053.480,-0.195	
053.490,-0.215	
053.500,-0.185	
053.510,-0.200	
053.520,-0.225	
053.530,0.135	
053.540,0.950	
053.550,1.530	
053.560,0.390	
053.570,-0.520	
053.580,-0.740	
053.590,-0.525	
053.600,-0.245	
053.610,-0.175	
053.620,-0.150	
053.630,-0.155	
053.640,-0.150	
053.650,-0.150	
053.660,-0.105	
053.670,-0.105	
053.680,-0.105	
053.690,-0.090	
053.700,-0.040	
053.710,-0.030	
053.720,0.005	
053.730,-0.005	
053.740,0.065	
053.750,0.090	
053.760,0.140	
053.770,0.145	
053.780,0.175	
053.790,0.205	
053.800,0.230	
053.810,0.220	
053.820,0.245	
053.830,0.235	
053.840,0.200	
053.850,0.165	
053.860,0.130	
053.870,0.090	
053.880,0.035	
053.890,0.000	
053.900,-0.005	
053.910,-0.015	
053.920,-0.020	
053.930,-0.020	
053.940,-0.035	
053.950,-0.020	
053.960,-0.005	
053.970,-0.010	
053.980,-0.010	
053.990,-0.035	
054.000,-0.045	
054.010,-0.050	
054.020,-0.070	
054.030,-0.055	
054.040,-0.070	
054.050,-0.095	
054.060,-0.085	
054.070,-0.070	
054.080,-0.080	
054.090,-0.080	
054.100,-0.075	
054.110,-0.115	
054.120,-0.095	
054.130,-0.110	
054.140,-0.105	
054.150,-0.105	
054.160,-0.110	
054.170,-0.115	
054.180,-0.090	
054.190,-0.110	
054.200,-0.090	
054.210,-0.095	
054.220,-0.110	
054.230,-0.055	
054.240,0.030	
054.250,0.020	
054.260,0.050	
054.270,0.160	
054.280,0.140	
054.290,0.045	
054.300,0.010	
054.310,-0.035	
054.320,-0.115	
054.330,-0.195	
054.340,-0.210	
054.350,-0.190	
054.360,-0.205	
054.370,-0.255	
054.380,-0.050	
054.390,0.550	
054.400,1.275	
054.410,1.235	
054.420,-0.155	
054.430,-0.815	
054.440,-0.680	
054.450,-0.395	
054.460,-0.180	
054.470,-0.170	
054.480,-0.150	
054.490,-0.145	
054.500,-0.140	
054.510,-0.145	
054.520,-0.090	
054.530,-0.115	
054.540,-0.075	
054.550,-0.060	
054.560,-0.035	
054.570,0.000	
054.580,0.005	
054.590,0.040	
054.600,0.065	
054.610,0.110	
054.620,0.155	
054.630,0.205	
054.640,0.200	
054.650,0.225	
054.660,0.255	
054.670,0.235	
054.680,0.255	
054.690,0.230	
054.700,0.200	
054.710,0.135	
054.720,0.100	
054.730,0.050	
054.740,-0.010	
054.750,-0.015	
054.760,-0.005	
054.770,-0.035	
054.780,-0.040	
054.790,-0.040	
054.800,-0.030	
054.810,-0.035	
054.820,-0.025	
054.830,-0.030	
054.840,-0.030	
054.850,-0.050	
054.860,-0.050	
054.870,-0.050	
054.880,-0.045	
054.890,-0.055	
054.900,-0.065	
054.910,-0.050	
054.920,-0.075	
054.930,-0.080	
054.940,-0.085	
054.950,-0.095	
054.960,-0.100	
054.970,-0.095	
054.980,-0.110	
054.990,-0.080	
055.000,-0.105	
055.010,-0.085	
055.020,-0.095	
055.030,-0.090	
055.040,-0.090	
055.050,-0.030	
055.060,0.025	
055.070,0.040	
055.080,0.115	
055.090,0.180	
055.100,0.120	
055.110,0.045	
055.120,-0.030	
055.130,-0.045	
055.140,-0.150	
055.150,-0.200	
055.160,-0.200	
055.170,-0.190	
055.180,-0.215	
055.190,-0.245	
055.200,0.095	
055.210,0.940	
055.220,1.545	
055.230,0.580	
055.240,-0.445	
055.250,-0.765	
055.260,-0.520	
055.270,-0.235	
055.280,-0.155	
055.290,-0.145	
055.300,-0.150	
055.310,-0.135	
055.320,-0.125	
055.330,-0.120	
055.340,-0.090	
055.350,-0.075	
055.360,-0.065	
055.370,-0.040	
055.380,-0.010	
055.390,0.010	
055.400,0.035	
055.410,0.060	
055.420,0.100	
055.430,0.145	
055.440,0.185	
055.450,0.235	
055.460,0.255	
055.470,0.280	
055.480,0.275	
055.490,0.280	
055.500,0.270	
055.510,0.225	
055.520,0.190	
055.530,0.125	
055.540,0.080	
055.550,0.050	
055.560,0.015	
055.570,-0.005	
055.580,-0.010	
055.590,-0.015	
055.600,-0.040	
055.610,-0.055	
055.620,-0.035	
055.630,-0.005	
055.640,-0.025	
055.650,-0.040	
055.660,0.000	
055.670,-0.020	
055.680,-0.020	
055.690,-0.045	
055.700,-0.060	
055.710,-0.050	
055.720,-0.055	
055.730,-0.060	
055.740,-0.065	
055.750,-0.070	
055.760,-0.095	
055.770,-0.070	
055.780,-0.080	
055.790,-0.095	
055.800,-0.085	
055.810,-0.095	
055.820,-0.085	
055.830,-0.090	
055.840,-0.095	
055.850,-0.110	
055.860,-0.075	
055.870,-0.090	
055.880,-0.035	
055.890,0.050	
055.900,0.030	
055.910,0.095	
055.920,0.185	
055.930,0.145	
055.940,0.050	
055.950,-0.005	
055.960,-0.045	
055.970,-0.145	
055.980,-0.180	
055.990,-0.190	
056.000,-0.210	
056.010,-0.195	
056.020,-0.235	
056.030,0.050	
056.040,0.750	
056.050,1.385	
056.060,0.900	
056.070,-0.260	
056.080,-0.780	
056.090,-0.575	
056.100,-0.305	
056.110,-0.170	
056.120,-0.145	
056.130,-0.130	
056.140,-0.110	
056.150,-0.135	
056.160,-0.100	
056.170,-0.110	
056.180,-0.100	
056.190,-0.065	
056.200,-0.035	
056.210,-0.015	
056.220,0.005	
056.230,0.015	
056.240,0.055	
056.250,0.100	
056.260,0.115	
056.270,0.180	
056.280,0.210	
056.290,0.220	
056.300,0.255	
056.310,0.255	
056.320,0.275	
056.330,0.270	
056.340,0.235	
056.350,0.215	
056.360,0.155	
056.370,0.120	
056.380,0.060	
056.390,0.025	
056.400,0.000	
056.410,-0.015	
056.420,-0.015	
056.430,-0.010	
056.440,-0.015	
056.450,-0.020	
056.460,-0.010	
056.470,-0.025	
056.480,0.000	
056.490,0.000	
056.500,-0.020	
056.510,-0.025	
056.520,-0.015	
056.530,-0.045	
056.540,-0.030	
056.550,-0.065	
056.560,-0.060	
056.570,-0.060	
056.580,-0.060	
056.590,-0.075	
056.600,-0.060	
056.610,-0.095	
056.620,-0.065	
056.630,-0.095	
056.640,-0.095	
056.650,-0.075	
056.660,-0.075	
056.670,-0.085	
056.680,-0.085	
056.690,-0.075	
056.700,-0.075	
056.710,-0.095	
056.720,-0.085	
056.730,-0.025	
056.740,0.030	
056.750,0.050	
056.760,0.040	
056.770,0.200	
056.780,0.160	
056.790,0.070	
056.800,0.010	
056.810,-0.015	
056.820,-0.105	
056.830,-0.190	
056.840,-0.140	
056.850,-0.200	
056.860,-0.180	
056.870,-0.230	
056.880,-0.050	
056.890,0.540	
056.900,1.285	
056.910,1.305	
056.920,-0.075	
056.930,-0.790	
056.940,-0.675	
056.950,-0.380	
056.960,-0.140	
056.970,-0.175	
056.980,-0.155	
056.990,-0.125	
057.000,-0.110	
057.010,-0.110	
057.020,-0.105	
057.030,-0.090	
057.040,-0.040	
057.050,-0.035	
057.060,-0.015	
057.070,0.010	
057.080,0.010	
057.090,0.055	
057.100,0.090	
057.110,0.120	
057.120,0.170	
057.130,0.200	
057.140,0.215	
057.150,0.235	
057.160,0.250	
057.170,0.260	
057.180,0.265	
057.190,0.235	
057.200,0.220	
057.210,0.165	
057.220,0.130	
057.230,0.080	
057.240,0.030	
057.250,0.005	
057.260,-0.020	
057.270,-0.010	
057.280,-0.005	
057.290,-0.010	
057.300,-0.005	
057.310,-0.020	
057.320,-0.005	
057.330,0.000	
057.340,0.000	
057.350,-0.035	
057.360,-0.005	
057.370,-0.035	
057.380,-0.035	
057.390,-0.035	
057.400,-0.050	
057.410,-0.045	
057.420,-0.060	
057.430,-0.070	
057.440,-0.055	
057.450,-0.085	
057.460,-0.055	
057.470,-0.090	
057.480,-0.080	
057.490,-0.085	
057.500,-0.090	
057.510,-0.115	
057.520,-0.110	
057.530,-0.095	
057.540,-0.090	
057.550,-0.105	
057.560,-0.105	
057.570,-0.105	
057.580,-0.025	
057.590,0.045	
057.600,0.025	
057.610,0.105	
057.620,0.175	
057.630,0.115	
057.640,0.050	
057.650,-0.045	
057.660,-0.070	
057.670,-0.165	
057.680,-0.200	
057.690,-0.180	
057.700,-0.190	
057.710,-0.200	
057.720,-0.230	
057.730,0.135	
057.740,1.050	
057.750,1.650	
057.760,0.460	
057.770,-0.530	
057.780,-0.800	
057.790,-0.565	
057.800,-0.275	
057.810,-0.170	
057.820,-0.145	
057.830,-0.170	
057.840,-0.130	
057.850,-0.155	
057.860,-0.100	
057.870,-0.115	
057.880,-0.045	
057.890,-0.085	
057.900,-0.050	
057.910,-0.030	
057.920,0.010	
057.930,0.035	
057.940,0.080	
057.950,0.105	
057.960,0.155	
057.970,0.190	
057.980,0.220	
057.990,0.240	
058.000,0.245	
058.010,0.285	
